Shipment_ID,Batch_ID,Drug_ID,Drug_Name,Supplier_ID,Origin_Hub,Destination_Hub,Current_Latitude,Current_Longitude,Internal_Temperature_C,Temperature_Alert,Humidity_Level_pct,Humidity_Alert,Vibration_Alert,GPS_Speed_kmh,Battery_Level_pct,Signal_Strength_dBm,Timestamp,Transit_Status,Expected_Delivery,SLA_Breach
SHP000854,BAT000854,DRG0854,Amoxicillin 250mg Variant-853,SUP010,Hyderabad Depot,Kolkata Cold Chain,19.043141,81.732245,22.0,Normal,67.6,Normal,Normal,1.6,66,-54,2026-05-16 03:59:36,In Transit,2026-05-24,On Track
SHP000855,BAT000855,DRG0855,Amoxicillin 250mg Variant-854,SUP016,Delhi Cold Hub,Chennai Port,17.945421,79.338396,35.3,CRITICAL TEMP EXCURSION,41.4,Normal,Normal,1.2,73,-110,2026-05-15 15:19:36,In Transit,2026-05-18,On Track
SHP000856,BAT000856,DRG0856,Amoxicillin 250mg Variant-855,SUP009,Hyderabad Depot,Pune Distribution,17.453053,78.312329,35.4,CRITICAL TEMP EXCURSION,66.8,Normal,ALERT: Severe,12.8,55,-98,2026-05-15 15:09:36,In Transit,2026-05-19,On Track
SHP000857,BAT000857,DRG0857,Amoxicillin 250mg Variant-856,SUP006,Lucknow Store,Delhi Cold Hub,28.606388,77.245615,18.4,Normal,63.3,Normal,Normal,63.9,48,-103,2026-05-15 16:20:36,Delivered,2026-05-25,On Track
SHP000858,BAT000858,DRG0858,Amoxicillin 250mg Variant-857,SUP020,Kolkata Cold Chain,Jaipur Depot,24.635317,82.38816,18.0,Normal,50.6,Normal,Normal,5.8,22,-86,2026-05-16 03:21:36,Delivered,2026-05-22,On Track
SHP000859,BAT000859,DRG0859,Amoxicillin 250mg Variant-858,SUP007,Chennai Port,Ahmedabad Hub,13.143861,80.216454,22.0,Normal,31.5,Normal,Normal,65.6,32,-79,2026-05-15 16:51:36,In Transit,2026-05-18,On Track
SHP000860,BAT000860,DRG0860,Amoxicillin 250mg Variant-859,SUP020,Lucknow Store,Kolkata Cold Chain,23.265613,87.054256,30.6,CRITICAL TEMP EXCURSION,49.7,Normal,Normal,73.6,98,-59,2026-05-15 16:49:36,At Checkpoint,2026-05-25,On Track
SHP000861,BAT000861,DRG0861,Amoxicillin 250mg Variant-860,SUP001,Kolkata Cold Chain,Delhi Cold Hub,27.014913,80.174028,26.5,Normal,50.5,Normal,ALERT: Severe,22.0,40,-102,2026-05-15 08:11:36,At Checkpoint,2026-05-16,On Track
SHP000862,BAT000862,DRG0862,Amoxicillin 250mg Variant-861,SUP007,Pune Distribution,Jaipur Depot,25.517619,75.46909,21.6,Normal,49.2,Normal,Normal,66.6,59,-79,2026-05-15 16:56:36,In Transit,2026-05-21,On Track
SHP000863,BAT000863,DRG0863,Amoxicillin 250mg Variant-862,SUP009,Hyderabad Depot,Pune Distribution,17.3987,78.231954,19.9,Normal,47.9,Normal,Minor,61.7,43,-81,2026-05-15 15:32:36,Delayed,2026-05-24,On Track
SHP000864,BAT000864,DRG0864,Amoxicillin 250mg Variant-863,SUP001,Bengaluru Pharma Hub,Kolkata Cold Chain,13.317504,78.023944,18.2,Normal,43.1,Normal,Normal,81.8,65,-59,2026-05-15 12:32:36,At Checkpoint,2026-05-16,On Track
SHP000865,BAT000865,DRG0865,Amoxicillin 250mg Variant-864,SUP013,Lucknow Store,Ahmedabad Hub,26.400823,79.916951,28.1,Normal,75.5,High Humidity Alert,Normal,16.0,48,-87,2026-05-15 06:46:36,In Transit,2026-05-20,On Track
SHP000866,BAT000866,DRG0866,Amoxicillin 250mg Variant-865,SUP012,Pune Distribution,Bengaluru Pharma Hub,18.293264,74.010899,21.9,Normal,57.3,Normal,Minor,88.4,31,-104,2026-05-15 07:31:36,In Transit,2026-05-23,On Track
SHP000867,BAT000867,DRG0867,Amoxicillin 250mg Variant-866,SUP016,Lucknow Store,Jaipur Depot,26.882248,79.819047,29.7,WARNING: Near Limit,54.3,Normal,Normal,29.3,33,-105,2026-05-15 17:28:36,In Transit,2026-05-24,On Track
SHP000868,BAT000868,DRG0868,Amoxicillin 250mg Variant-867,SUP003,Lucknow Store,Pune Distribution,18.794054,74.124863,34.5,CRITICAL TEMP EXCURSION,78.3,High Humidity Alert,ALERT: Severe,83.6,41,-99,2026-05-16 02:46:36,In Transit,2026-05-19,On Track
SHP000869,BAT000869,DRG0869,Amoxicillin 250mg Variant-868,SUP014,Kolkata Cold Chain,Jaipur Depot,25.142866,80.830182,21.3,Normal,53.8,Normal,ALERT: Severe,6.3,84,-70,2026-05-15 11:01:36,At Checkpoint,2026-05-25,On Track
SHP000870,BAT000870,DRG0870,Amoxicillin 250mg Variant-869,SUP010,Lucknow Store,Hyderabad Depot,26.829,80.928488,19.3,Normal,36.4,Normal,Normal,65.7,93,-72,2026-05-15 08:56:36,Delivered,2026-05-25,On Track
SHP000871,BAT000871,DRG0871,Amoxicillin 250mg Variant-870,SUP007,Lucknow Store,Bengaluru Pharma Hub,20.386719,79.425439,29.2,WARNING: Near Limit,80.2,High Humidity Alert,Normal,19.0,82,-63,2026-05-15 12:17:36,At Checkpoint,2026-05-26,On Track
SHP000872,BAT000872,DRG0872,Amoxicillin 250mg Variant-871,SUP002,Pune Distribution,Bengaluru Pharma Hub,15.695234,75.821927,25.4,Normal,51.8,Normal,ALERT: Severe,9.4,53,-61,2026-05-15 22:44:36,At Checkpoint,2026-05-23,On Track
SHP000873,BAT000873,DRG0873,Amoxicillin 250mg Variant-872,SUP018,Kolkata Cold Chain,Hyderabad Depot,22.348193,87.865533,23.6,Normal,57.3,Normal,Normal,55.4,98,-56,2026-05-15 08:26:36,In Transit,2026-05-20,On Track
SHP000874,BAT000874,DRG0874,Amoxicillin 250mg Variant-873,SUP001,Pune Distribution,Ahmedabad Hub,21.614053,72.952831,21.3,Normal,76.7,High Humidity Alert,Normal,40.7,94,-53,2026-05-16 00:56:36,Delayed,2026-05-22,Breached
SHP000875,BAT000875,DRG0875,Amoxicillin 250mg Variant-874,SUP010,Pune Distribution,Chennai Port,14.942871,78.047881,24.8,Normal,67.9,Normal,Normal,84.3,53,-95,2026-05-15 19:06:36,At Checkpoint,2026-05-26,On Track
SHP000876,BAT000876,DRG0876,Amoxicillin 250mg Variant-875,SUP008,Jaipur Depot,Hyderabad Depot,18.140175,78.318662,28.3,Normal,70.7,Normal,Normal,73.1,93,-83,2026-05-15 18:19:36,At Checkpoint,2026-05-21,On Track
SHP000877,BAT000877,DRG0877,Amoxicillin 250mg Variant-876,SUP007,Ahmedabad Hub,Jaipur Depot,26.006733,75.003363,29.8,WARNING: Near Limit,60.4,Normal,Normal,42.9,59,-58,2026-05-15 23:18:36,In Transit,2026-05-26,On Track
SHP000878,BAT000878,DRG0878,Amoxicillin 250mg Variant-877,SUP008,Mumbai Warehouse,Ahmedabad Hub,22.414382,72.575778,26.0,Normal,74.4,Normal,Normal,41.9,69,-104,2026-05-15 07:19:36,Delayed,2026-05-19,Breached
SHP000879,BAT000879,DRG0879,Amoxicillin 250mg Variant-878,SUP001,Mumbai Warehouse,Lucknow Store,22.902097,76.835624,20.3,Normal,69.4,Normal,Minor,28.9,21,-95,2026-05-16 00:17:36,Delivered,2026-05-25,On Track
SHP000880,BAT000880,DRG0880,Amoxicillin 250mg Variant-879,SUP016,Lucknow Store,Pune Distribution,25.770581,80.043515,31.1,CRITICAL TEMP EXCURSION,34.8,Normal,Normal,83.7,70,-90,2026-05-16 00:04:36,In Transit,2026-05-23,On Track
SHP000881,BAT000881,DRG0881,Amoxicillin 250mg Variant-880,SUP008,Hyderabad Depot,Pune Distribution,18.194465,75.302719,23.4,Normal,44.4,Normal,ALERT: Severe,4.8,37,-102,2026-05-15 22:21:36,In Transit,2026-05-23,On Track
SHP000882,BAT000882,DRG0882,Amoxicillin 250mg Variant-881,SUP014,Ahmedabad Hub,Delhi Cold Hub,24.684517,73.908642,31.5,CRITICAL TEMP EXCURSION,49.6,Normal,Normal,31.0,77,-108,2026-05-16 01:40:36,In Transit,2026-05-16,On Track
SHP000883,BAT000883,DRG0883,Amoxicillin 250mg Variant-882,SUP020,Kolkata Cold Chain,Delhi Cold Hub,25.370967,83.109967,29.2,WARNING: Near Limit,73.6,Normal,Minor,24.7,80,-59,2026-05-15 17:22:36,In Transit,2026-05-18,On Track
SHP000884,BAT000884,DRG0884,Amoxicillin 250mg Variant-883,SUP015,Delhi Cold Hub,Jaipur Depot,27.69745,76.417268,19.8,Normal,67.2,Normal,Normal,75.8,61,-109,2026-05-15 15:48:36,Delayed,2026-05-22,Breached
SHP000885,BAT000885,DRG0885,Amoxicillin 250mg Variant-884,SUP015,Bengaluru Pharma Hub,Lucknow Store,25.073909,80.51226,26.5,Normal,31.5,Normal,Normal,26.6,73,-75,2026-05-15 07:01:36,In Transit,2026-05-19,On Track
SHP000886,BAT000886,DRG0886,Amoxicillin 250mg Variant-885,SUP016,Mumbai Warehouse,Chennai Port,16.834999,75.664301,18.6,Normal,83.3,High Humidity Alert,Normal,63.5,74,-110,2026-05-15 13:41:36,Delivered,2026-05-23,On Track
SHP000887,BAT000887,DRG0887,Amoxicillin 250mg Variant-886,SUP009,Jaipur Depot,Chennai Port,14.120167,79.93979,28.3,Normal,40.5,Normal,ALERT: Severe,54.1,53,-67,2026-05-15 16:43:36,In Transit,2026-05-16,On Track
SHP000888,BAT000888,DRG0888,Amoxicillin 250mg Variant-887,SUP010,Jaipur Depot,Bengaluru Pharma Hub,17.26605,77.032105,25.9,Normal,75.1,High Humidity Alert,Normal,85.3,74,-54,2026-05-15 11:32:36,In Transit,2026-05-18,On Track
SHP000889,BAT000889,DRG0889,Amoxicillin 250mg Variant-888,SUP008,Bengaluru Pharma Hub,Lucknow Store,13.827224,77.84752,22.8,Normal,55.2,Normal,Minor,3.3,79,-109,2026-05-16 04:27:36,In Transit,2026-05-26,On Track
SHP000890,BAT000890,DRG0890,Amoxicillin 250mg Variant-889,SUP015,Delhi Cold Hub,Bengaluru Pharma Hub,27.979688,77.258747,25.3,Normal,55.1,Normal,Minor,42.8,40,-52,2026-05-16 02:50:36,Delivered,2026-05-18,On Track
SHP000891,BAT000891,DRG0891,Amoxicillin 250mg Variant-890,SUP005,Delhi Cold Hub,Jaipur Depot,27.528122,76.311732,25.1,Normal,64.9,Normal,Normal,66.7,40,-74,2026-05-15 17:51:36,Delayed,2026-05-25,Breached
SHP000892,BAT000892,DRG0892,Amoxicillin 250mg Variant-891,SUP020,Mumbai Warehouse,Pune Distribution,18.9494,73.063282,18.5,Normal,33.1,Normal,Minor,11.3,38,-78,2026-05-15 22:47:36,Delayed,2026-05-23,Breached
SHP000893,BAT000893,DRG0893,Amoxicillin 250mg Variant-892,SUP017,Chennai Port,Bengaluru Pharma Hub,12.987671,79.034278,23.9,Normal,59.8,Normal,Normal,71.0,90,-51,2026-05-16 01:47:36,In Transit,2026-05-22,On Track
SHP000894,BAT000894,DRG0894,Amoxicillin 250mg Variant-893,SUP001,Hyderabad Depot,Bengaluru Pharma Hub,16.700266,78.378112,18.3,Normal,34.4,Normal,Normal,37.9,93,-75,2026-05-16 04:56:36,In Transit,2026-05-20,On Track
SHP000895,BAT000895,DRG0895,Amoxicillin 250mg Variant-894,SUP005,Kolkata Cold Chain,Lucknow Store,24.14349,85.615169,23.9,Normal,30.7,Normal,Minor,37.5,22,-69,2026-05-15 16:11:36,In Transit,2026-05-23,On Track
SHP000896,BAT000896,DRG0896,Amoxicillin 250mg Variant-895,SUP005,Bengaluru Pharma Hub,Chennai Port,13.123391,80.015779,23.4,Normal,55.6,Normal,Normal,42.2,90,-53,2026-05-15 12:26:36,In Transit,2026-05-16,On Track
SHP000897,BAT000897,DRG0897,Amoxicillin 250mg Variant-896,SUP017,Ahmedabad Hub,Mumbai Warehouse,19.843913,72.796903,23.6,Normal,72.6,Normal,Normal,89.5,31,-101,2026-05-15 09:45:36,At Checkpoint,2026-05-24,On Track
SHP000898,BAT000898,DRG0898,Amoxicillin 250mg Variant-897,SUP002,Lucknow Store,Ahmedabad Hub,23.165657,72.941495,18.7,Normal,62.9,Normal,Minor,71.7,38,-53,2026-05-15 17:03:36,Delayed,2026-05-17,On Track
SHP000899,BAT000899,DRG0899,Amoxicillin 250mg Variant-898,SUP009,Kolkata Cold Chain,Chennai Port,21.390991,87.380709,18.9,Normal,58.4,Normal,Normal,3.0,69,-64,2026-05-15 17:10:36,At Checkpoint,2026-05-24,On Track
SHP000900,BAT000900,DRG0900,Amoxicillin 250mg Variant-899,SUP007,Mumbai Warehouse,Hyderabad Depot,18.984341,73.308411,30.0,WARNING: Near Limit,83.3,High Humidity Alert,Minor,75.4,28,-101,2026-05-15 14:50:36,At Checkpoint,2026-05-24,On Track
SHP000901,BAT000901,DRG0901,Amoxicillin 250mg Variant-900,SUP001,Hyderabad Depot,Delhi Cold Hub,27.293846,77.411845,34.1,CRITICAL TEMP EXCURSION,43.1,Normal,Normal,60.5,54,-105,2026-05-15 17:08:36,In Transit,2026-05-17,On Track
SHP000902,BAT000902,DRG0902,Amoxicillin 250mg Variant-901,SUP012,Lucknow Store,Delhi Cold Hub,28.579075,77.270736,32.6,CRITICAL TEMP EXCURSION,81.2,High Humidity Alert,Normal,42.4,85,-61,2026-05-15 07:21:36,Delivered,2026-05-23,On Track
SHP000903,BAT000903,DRG0903,Amoxicillin 250mg Variant-902,SUP010,Delhi Cold Hub,Pune Distribution,26.890407,76.652152,18.7,Normal,75.5,High Humidity Alert,Normal,25.6,48,-83,2026-05-15 12:02:36,At Checkpoint,2026-05-21,On Track
SHP000904,BAT000904,DRG0904,Amoxicillin 250mg Variant-903,SUP002,Ahmedabad Hub,Kolkata Cold Chain,22.783857,79.766789,26.0,Normal,48.0,Normal,Normal,8.2,93,-51,2026-05-16 06:43:36,In Transit,2026-05-26,On Track
SHP000905,BAT000905,DRG0905,Amoxicillin 250mg Variant-904,SUP008,Ahmedabad Hub,Mumbai Warehouse,19.804783,72.8448,31.1,CRITICAL TEMP EXCURSION,50.5,Normal,Normal,31.3,56,-74,2026-05-15 14:35:36,In Transit,2026-05-26,On Track
SHP000906,BAT000906,DRG0906,Amoxicillin 250mg Variant-905,SUP011,Hyderabad Depot,Bengaluru Pharma Hub,17.191559,78.474922,28.6,Normal,50.0,Normal,Minor,71.2,80,-93,2026-05-15 08:37:36,Delivered,2026-05-26,On Track
SHP000907,BAT000907,DRG0907,Amoxicillin 250mg Variant-906,SUP017,Pune Distribution,Hyderabad Depot,17.526922,77.885763,23.4,Normal,47.0,Normal,Normal,31.2,69,-68,2026-05-15 07:36:36,Delayed,2026-05-25,On Track
SHP000908,BAT000908,DRG0908,Amoxicillin 250mg Variant-907,SUP016,Chennai Port,Bengaluru Pharma Hub,13.034799,80.098841,26.6,Normal,54.2,Normal,Normal,84.7,66,-105,2026-05-16 00:20:36,In Transit,2026-05-23,On Track
SHP000909,BAT000909,DRG0909,Amoxicillin 250mg Variant-908,SUP017,Lucknow Store,Hyderabad Depot,18.659118,78.839997,24.9,Normal,73.1,Normal,Minor,40.3,88,-103,2026-05-15 07:40:36,Delivered,2026-05-16,On Track
SHP000910,BAT000910,DRG0910,Amoxicillin 250mg Variant-909,SUP008,Jaipur Depot,Pune Distribution,24.056388,75.154963,25.2,Normal,32.6,Normal,Normal,46.9,98,-64,2026-05-15 17:24:36,At Checkpoint,2026-05-24,On Track
SHP000911,BAT000911,DRG0911,Amoxicillin 250mg Variant-910,SUP008,Delhi Cold Hub,Chennai Port,24.387126,78.045997,27.8,Normal,48.6,Normal,Normal,15.4,25,-67,2026-05-15 18:36:36,Delivered,2026-05-20,On Track
SHP000912,BAT000912,DRG0912,Amoxicillin 250mg Variant-911,SUP013,Chennai Port,Pune Distribution,13.240201,80.10453,21.1,Normal,72.1,Normal,Normal,13.1,76,-63,2026-05-15 10:34:36,In Transit,2026-05-17,On Track
SHP000913,BAT000913,DRG0913,Amoxicillin 250mg Variant-912,SUP004,Delhi Cold Hub,Lucknow Store,27.347602,79.813292,26.3,Normal,33.9,Normal,Minor,22.5,74,-53,2026-05-15 13:17:36,At Checkpoint,2026-05-24,On Track
SHP000914,BAT000914,DRG0914,Amoxicillin 250mg Variant-913,SUP007,Pune Distribution,Hyderabad Depot,17.548705,77.632081,19.4,Normal,66.6,Normal,Normal,73.7,78,-64,2026-05-15 07:02:36,In Transit,2026-05-26,On Track
SHP000915,BAT000915,DRG0915,Amoxicillin 250mg Variant-914,SUP020,Chennai Port,Jaipur Depot,13.223618,80.271899,35.2,CRITICAL TEMP EXCURSION,44.6,Normal,Normal,55.5,83,-68,2026-05-16 02:10:36,In Transit,2026-05-21,On Track
SHP000916,BAT000916,DRG0916,Amoxicillin 250mg Variant-915,SUP014,Pune Distribution,Chennai Port,15.514284,77.370351,29.1,WARNING: Near Limit,80.7,High Humidity Alert,Minor,77.8,98,-101,2026-05-16 04:33:36,In Transit,2026-05-23,On Track
SHP000917,BAT000917,DRG0917,Amoxicillin 250mg Variant-916,SUP011,Chennai Port,Jaipur Depot,16.936086,78.965657,21.0,Normal,55.1,Normal,Normal,43.4,90,-52,2026-05-15 22:08:36,Delayed,2026-05-23,On Track
SHP000918,BAT000918,DRG0918,Amoxicillin 250mg Variant-917,SUP014,Bengaluru Pharma Hub,Delhi Cold Hub,17.031653,77.461792,18.6,Normal,44.9,Normal,Normal,55.9,43,-83,2026-05-15 15:31:36,Delivered,2026-05-25,On Track
SHP000919,BAT000919,DRG0919,Amoxicillin 250mg Variant-918,SUP018,Jaipur Depot,Lucknow Store,26.865257,79.185014,29.3,WARNING: Near Limit,48.2,Normal,Normal,29.6,53,-54,2026-05-15 15:19:36,In Transit,2026-05-17,On Track
SHP000920,BAT000920,DRG0920,Amoxicillin 250mg Variant-919,SUP014,Hyderabad Depot,Chennai Port,17.40843,78.536941,35.6,CRITICAL TEMP EXCURSION,84.5,High Humidity Alert,Normal,37.4,20,-66,2026-05-15 19:32:36,At Checkpoint,2026-05-22,On Track
SHP000921,BAT000921,DRG0921,Amoxicillin 250mg Variant-920,SUP012,Bengaluru Pharma Hub,Ahmedabad Hub,16.366361,75.971308,21.0,Normal,79.3,High Humidity Alert,Minor,54.3,34,-101,2026-05-15 21:14:36,At Checkpoint,2026-05-20,On Track
SHP000922,BAT000922,DRG0922,Amoxicillin 250mg Variant-921,SUP009,Chennai Port,Ahmedabad Hub,19.078958,75.648825,19.4,Normal,78.8,High Humidity Alert,Normal,36.9,71,-102,2026-05-16 02:14:36,Delayed,2026-05-19,On Track
SHP000923,BAT000923,DRG0923,Amoxicillin 250mg Variant-922,SUP013,Mumbai Warehouse,Ahmedabad Hub,19.17927,72.880384,28.4,Normal,83.2,High Humidity Alert,Normal,34.1,36,-65,2026-05-16 02:17:36,Delivered,2026-05-26,On Track
SHP000924,BAT000924,DRG0924,Amoxicillin 250mg Variant-923,SUP009,Chennai Port,Hyderabad Depot,14.121314,79.822132,27.7,Normal,80.2,High Humidity Alert,ALERT: Severe,67.5,82,-106,2026-05-15 12:25:36,Delivered,2026-05-26,On Track
SHP000925,BAT000925,DRG0925,Amoxicillin 250mg Variant-924,SUP009,Bengaluru Pharma Hub,Chennai Port,13.041956,78.377965,18.8,Normal,74.4,Normal,Normal,56.3,46,-76,2026-05-15 06:54:36,In Transit,2026-05-23,On Track
SHP000926,BAT000926,DRG0926,Amoxicillin 250mg Variant-925,SUP016,Jaipur Depot,Bengaluru Pharma Hub,19.137828,76.820881,32.4,CRITICAL TEMP EXCURSION,34.3,Normal,ALERT: Severe,79.4,64,-71,2026-05-15 13:19:36,In Transit,2026-05-24,On Track
SHP000927,BAT000927,DRG0927,Amoxicillin 250mg Variant-926,SUP005,Kolkata Cold Chain,Lucknow Store,23.555982,86.666479,24.3,Normal,31.6,Normal,ALERT: Severe,76.9,86,-99,2026-05-15 19:11:36,In Transit,2026-05-17,On Track
SHP000928,BAT000928,DRG0928,Amoxicillin 250mg Variant-927,SUP008,Bengaluru Pharma Hub,Jaipur Depot,22.786494,76.329047,21.8,Normal,82.4,High Humidity Alert,Normal,35.1,97,-77,2026-05-15 20:09:36,In Transit,2026-05-24,On Track
SHP000929,BAT000929,DRG0929,Amoxicillin 250mg Variant-928,SUP006,Jaipur Depot,Bengaluru Pharma Hub,13.095788,77.631932,18.4,Normal,38.5,Normal,Normal,7.1,48,-57,2026-05-15 07:43:36,In Transit,2026-05-25,On Track
SHP000930,BAT000930,DRG0930,Amoxicillin 250mg Variant-929,SUP015,Jaipur Depot,Lucknow Store,26.851462,80.289579,20.0,Normal,71.0,Normal,Normal,18.7,75,-50,2026-05-15 17:43:36,At Checkpoint,2026-05-22,On Track
SHP000931,BAT000931,DRG0931,Amoxicillin 250mg Variant-930,SUP018,Chennai Port,Bengaluru Pharma Hub,13.038139,78.187772,19.6,Normal,82.0,High Humidity Alert,ALERT: Severe,59.7,63,-99,2026-05-15 14:39:36,In Transit,2026-05-24,On Track
SHP000932,BAT000932,DRG0932,Amoxicillin 250mg Variant-931,SUP001,Ahmedabad Hub,Kolkata Cold Chain,22.603135,88.037599,29.0,Normal,54.7,Normal,Normal,74.8,76,-105,2026-05-16 06:30:36,Delivered,2026-05-18,On Track
SHP000933,BAT000933,DRG0933,Amoxicillin 250mg Variant-932,SUP012,Jaipur Depot,Hyderabad Depot,19.039571,78.024609,27.1,Normal,83.8,High Humidity Alert,ALERT: Severe,63.4,81,-95,2026-05-15 19:04:36,Delivered,2026-05-18,On Track
SHP000934,BAT000934,DRG0934,Amoxicillin 250mg Variant-933,SUP004,Hyderabad Depot,Bengaluru Pharma Hub,13.630004,77.715875,27.2,Normal,33.1,Normal,Normal,19.2,87,-88,2026-05-15 10:48:36,Delivered,2026-05-19,On Track
SHP000935,BAT000935,DRG0935,Amoxicillin 250mg Variant-934,SUP009,Mumbai Warehouse,Bengaluru Pharma Hub,14.311359,76.551377,20.0,Normal,48.9,Normal,Normal,83.1,22,-91,2026-05-16 01:10:36,In Transit,2026-05-16,On Track
SHP000936,BAT000936,DRG0936,Amoxicillin 250mg Variant-935,SUP020,Bengaluru Pharma Hub,Pune Distribution,14.84934,76.306609,27.5,Normal,67.6,Normal,Minor,71.6,78,-69,2026-05-16 05:25:36,In Transit,2026-05-17,On Track
SHP000937,BAT000937,DRG0937,Amoxicillin 250mg Variant-936,SUP002,Delhi Cold Hub,Kolkata Cold Chain,25.739948,82.561655,34.7,CRITICAL TEMP EXCURSION,53.2,Normal,Normal,36.0,78,-96,2026-05-15 12:44:36,Delivered,2026-05-21,On Track
SHP000938,BAT000938,DRG0938,Amoxicillin 250mg Variant-937,SUP015,Kolkata Cold Chain,Mumbai Warehouse,21.580575,83.765679,21.2,Normal,66.9,Normal,Normal,67.1,46,-99,2026-05-16 00:39:36,At Checkpoint,2026-05-17,On Track
SHP000939,BAT000939,DRG0939,Amoxicillin 250mg Variant-938,SUP018,Bengaluru Pharma Hub,Chennai Port,13.015108,79.054836,23.3,Normal,30.6,Normal,Normal,80.2,50,-67,2026-05-15 09:45:36,In Transit,2026-05-21,On Track
SHP000940,BAT000940,DRG0940,Amoxicillin 250mg Variant-939,SUP019,Lucknow Store,Chennai Port,13.640754,80.251649,25.6,Normal,62.7,Normal,Normal,5.3,36,-50,2026-05-16 05:08:36,In Transit,2026-05-19,On Track
SHP000941,BAT000941,DRG0941,Amoxicillin 250mg Variant-940,SUP010,Lucknow Store,Jaipur Depot,26.810334,80.819057,19.1,Normal,71.8,Normal,Normal,49.0,51,-88,2026-05-15 16:16:36,At Checkpoint,2026-05-25,On Track
SHP000942,BAT000942,DRG0942,Amoxicillin 250mg Variant-941,SUP009,Mumbai Warehouse,Pune Distribution,18.58572,73.799901,34.0,CRITICAL TEMP EXCURSION,82.1,High Humidity Alert,Normal,73.7,46,-81,2026-05-15 21:11:36,In Transit,2026-05-21,On Track
SHP000943,BAT000943,DRG0943,Amoxicillin 250mg Variant-942,SUP012,Kolkata Cold Chain,Ahmedabad Hub,22.595716,88.024466,27.2,Normal,33.9,Normal,Normal,83.3,66,-72,2026-05-15 16:01:36,Delayed,2026-05-25,Breached
SHP000944,BAT000944,DRG0944,Amoxicillin 250mg Variant-943,SUP009,Lucknow Store,Chennai Port,21.981234,80.714277,22.5,Normal,50.2,Normal,Normal,29.2,50,-66,2026-05-15 09:16:36,Delivered,2026-05-18,On Track
SHP000945,BAT000945,DRG0945,Amoxicillin 250mg Variant-944,SUP008,Lucknow Store,Delhi Cold Hub,27.609801,79.276663,28.1,Normal,79.4,High Humidity Alert,Minor,20.2,64,-50,2026-05-16 01:16:36,Delayed,2026-05-21,Breached
SHP000946,BAT000946,DRG0946,Amoxicillin 250mg Variant-945,SUP017,Pune Distribution,Bengaluru Pharma Hub,13.987563,76.875993,24.4,Normal,83.7,High Humidity Alert,Normal,69.7,29,-85,2026-05-15 08:33:36,In Transit,2026-05-17,On Track
SHP000947,BAT000947,DRG0947,Amoxicillin 250mg Variant-946,SUP020,Delhi Cold Hub,Bengaluru Pharma Hub,27.19972,77.232106,21.6,Normal,38.2,Normal,Normal,3.6,37,-80,2026-05-15 09:13:36,Delivered,2026-05-25,On Track
SHP000948,BAT000948,DRG0948,Amoxicillin 250mg Variant-947,SUP005,Chennai Port,Ahmedabad Hub,15.096612,78.739198,35.7,CRITICAL TEMP EXCURSION,40.4,Normal,ALERT: Severe,32.6,50,-99,2026-05-16 03:37:36,In Transit,2026-05-20,On Track
SHP000949,BAT000949,DRG0949,Amoxicillin 250mg Variant-948,SUP009,Chennai Port,Mumbai Warehouse,17.465758,74.793679,20.8,Normal,65.4,Normal,Normal,51.8,31,-99,2026-05-16 03:43:36,At Checkpoint,2026-05-16,On Track
SHP000950,BAT000950,DRG0950,Amoxicillin 250mg Variant-949,SUP005,Pune Distribution,Bengaluru Pharma Hub,16.565612,75.186653,30.2,CRITICAL TEMP EXCURSION,80.9,High Humidity Alert,Normal,54.7,52,-105,2026-05-16 02:05:36,Delayed,2026-05-19,On Track
SHP000951,BAT000951,DRG0951,Amoxicillin 250mg Variant-950,SUP007,Pune Distribution,Chennai Port,16.267868,76.50487,35.8,CRITICAL TEMP EXCURSION,36.3,Normal,Normal,66.7,49,-94,2026-05-15 13:36:36,Delayed,2026-05-21,Breached
SHP000952,BAT000952,DRG0952,Amoxicillin 250mg Variant-951,SUP005,Hyderabad Depot,Lucknow Store,23.088403,79.957674,23.5,Normal,60.1,Normal,Normal,16.7,50,-92,2026-05-16 02:21:36,In Transit,2026-05-17,On Track
SHP000953,BAT000953,DRG0953,Amoxicillin 250mg Variant-952,SUP003,Bengaluru Pharma Hub,Mumbai Warehouse,17.703887,73.985438,24.0,Normal,84.7,High Humidity Alert,Normal,8.3,95,-56,2026-05-15 20:19:36,At Checkpoint,2026-05-16,On Track
SHP000954,BAT000954,DRG0954,Amoxicillin 250mg Variant-953,SUP003,Bengaluru Pharma Hub,Jaipur Depot,26.181419,75.880744,18.8,Normal,50.9,Normal,Normal,27.2,66,-100,2026-05-16 00:19:36,In Transit,2026-05-25,On Track
SHP000955,BAT000955,DRG0955,Amoxicillin 250mg Variant-954,SUP011,Delhi Cold Hub,Mumbai Warehouse,23.676661,74.958146,29.6,WARNING: Near Limit,70.0,Normal,ALERT: Severe,18.6,76,-101,2026-05-15 22:46:36,Delivered,2026-05-26,On Track
SHP000956,BAT000956,DRG0956,Amoxicillin 250mg Variant-955,SUP004,Kolkata Cold Chain,Ahmedabad Hub,22.576859,87.556295,29.9,WARNING: Near Limit,80.1,High Humidity Alert,Normal,1.0,47,-66,2026-05-15 12:02:36,At Checkpoint,2026-05-17,On Track
